Association_Type,From_Concept_Type,From_Concept_ID,From_Concept_Name,To_Concept_Type,To_Concept_ID,To_Concept_Name,Status_of_Marginal,Collection_Method,Link_to_Source,User_ID,User_Name,Date_Published,Prevalence_Population_Size,Prevalence_Number_Of_People,Prevalence_Probability,Incidence_Population_Size,Incidence_Number_Of_People,Incidence_Rate,Risk_Ratio,Odds_Ratio
DISEASE_TO_DISEASE,DISEASE,1a9e7649-9295-4dd9-b88a-6c132a13cc43,Type 2 diabetes mellitus,DISEASE,cd7850d6-9405-470b-9072-972c34fc21d2,Dementia,COMPLETED,CLINICAL_JUDGMENT,http://n.neurology.org/content/53/9/1937.short,655f5b4a-cbe3-4bfd-875d-6dfed19e8f21,Daniel Mullarkey,2019-12-23 11:20:00.961723+00:00,,,,,,,1.900000000000000,
DISEASE_TO_DISEASE,DISEASE,1d300580-04ac-4ae7-b2e9-c9dab4717f26,Primary familial hypertrophic cardiomyopathy,DISEASE,fc60af58-17aa-4e82-b282-c41f3c3c1cae,Atrial fibrillation and flutter,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,,,,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,3ef0bbd8-3ba4-4c4d-867f-1b9cb84c7487,Typhoid fever,DISEASE,2f7346fd-7350-4342-a005-47676cfcce78,Lower gastrointestinal haemorrhage,COMPLETED,CLINICAL_JUDGMENT,n/a,d2976f2b-3242-4fd7-892b-be05e3380a9d,Prenav Nair,2020-01-07 09:41:20.840342+00:00,,,,100000,34000,0.340000000000000,,
DISEASE_TO_DISEASE,DISEASE,2cbaeb27-2dda-4b30-a2e5-6fbeb63de91a,Human papilloma virus infection,DISEASE,f9a3a7a0-7146-4b87-a744-7e18b2443350,Malignant neoplasm of penis,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,0e5b4ff0-031f-43ac-8814-1393653ffa8d,Otitis media,DISEASE,e8df7beb-b5f9-403c-aec2-2d09da7aaa70,Ménière's disease,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,100000,10000,0.100000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,3c6a6b91-78dc-4f4b-af72-75087518dc2f,Hepatitis B,DISEASE,30887c5f-f351-4d96-aab3-d70fb1be530b,Acute hepatic failure,COMPLETED,SOURCE,http://bestpractice.bmj.com/best-practice/monograph/127/follow-up/complications.html,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,2019-12-23 11:20:00.961723+00:00,,,,100000,1000,0.010000000000000,,
DISEASE_TO_DISEASE,DISEASE,1212e246-47f5-4ab5-914b-28656f66d971,Acute sinusitis,DISEASE,9e160993-8366-4ed9-b1ec-4ffb3fba9612,Acute exacerbation of asthma,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,f74308bb-0bc0-4368-b94c-d86fcddcaeff,Rheumatoid arthritis,DISEASE,450535cc-04c5-4fed-8c4b-92189438e58a,Interstitial pulmonary fibrosis,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,008e744b-596c-44f8-9239-dd711f5212fc,Chronic Pancreatitis,DISEASE,5597ed2c-5188-4ec7-ad4f-0ac81cd02c13,Malignant neoplasm of pancreas,COMPLETED,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,2020-01-21 23:15:55.429249+00:00,100000,5000,0.050000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,9a237818-cbf6-4383-a06d-3d207a999e85,Hypercortisolism,DISEASE,7e3d5055-cf57-45f4-b8b0-67c1b026adac,Kidney stone,NEEDS_REVIEW_PGM,SOURCE,https://www.ncbi.nlm.nih.gov/pubmed/12727957,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,30000,0.300000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,1a9e7649-9295-4dd9-b88a-6c132a13cc43,Type 2 diabetes mellitus,DISEASE,926b83fe-c835-4009-8cbc-09f96fd2764c,Stable angina,COMPLETED,CLINICAL_JUDGMENT,n/a,8a92784d-10ed-4b3a-b898-d2a8db9aad99,Senth Kathirgama Kanthan,2019-12-23 11:20:00.961723+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,fb0e7aae-5657-443e-919d-5c03467e8021,Optic neuritis,DISEASE,73a5b7fa-9e32-4efc-b67c-2cd071ae47ec,Multiple sclerosis,COMPLETED,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,2019-12-23 11:20:00.961723+00:00,,,,100000,30000,0.300000000000000,,
DISEASE_TO_DISEASE,DISEASE,aa26a4ea-3d20-4bd1-a43d-22ef3910ac3e,Gastroenteritis,DISEASE,9dad1328-0365-4bda-bc06-147175e9fe73,Dehydration,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,e86e4ebd-d661-40e0-909f-88644b49d6bc,Psoriatic arthritis,DISEASE,3d590154-ac88-45aa-b488-3f8a4df0814c,Ischemic stroke,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,,,,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,5e8eaebf-4a33-4702-87f0-c20a5c80bc90,Constipation - functional,DISEASE,c1bb7409-baeb-481d-a06f-88f82dd01838,Hemorrhoids,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,n/a,100000,45000,0.450000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,d14baacc-4156-452b-bc88-645760fda3af,Lyme disease,DISEASE,40b2e495-e659-4a77-9796-afb6da691ea2,Pericarditis,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,99c3b67d-c2cf-4bba-999a-c7aca1124697,Cauda equina syndrome,DISEASE,b7d4dcbd-116c-44d1-859b-a20b6c6ceba3,Priapism,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,3700b96b-078c-4fc4-b554-a69be2c149fa,Tonsil stone,DISEASE,c935f178-69d2-481e-90c9-9206e5277d87,Dental abscess,COMPLETED,CLINICAL_JUDGMENT,n/a,873e8d74-6390-4cc9-9fe2-882ef1af7346,,2019-12-23 11:20:00.961723+00:00,,,,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,0e809434-5d58-4749-ad8f-16021f18e3ac,Parkinson's disease,DISEASE,3448e439-2933-4590-9aee-e50a645dbc26,Overactive Bladder,COMPLETED,CLINICAL_JUDGMENT,http://onlinelibrary.wiley.com/doi/10.1111/j.1440-1819.1992.tb00832.x/full,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,47c67b36-3131-462e-86e1-88abce9d076f,Chlamydia (male),DISEASE,cebe5a92-ea5e-4927-8ce4-ce0a11ab416b,Balanitis,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-01-07 09:49:02.029812+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,88bc30dd-cedf-48c5-9dc5-52961d641c39,Appendicitis,DISEASE,d2fec1c0-e93c-4bdc-9c26-6190a8cbde86,Perforation of intestine,COMPLETED,CLINICAL_JUDGMENT,n/a,84bb8bea-4786-4b40-9c7a-1f5f372d7691,Satya Raghuvanshi,2019-12-23 11:20:00.961723+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,713f9a15-f6b1-4c6e-a95b-f52eed1965df,Acute pancreatitis,DISEASE,4852b488-1df9-48b2-91d5-8a38cb1ed25f,Ileus,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,050d29ad-e2b7-401b-9bb3-169b09800512,Essential hypertension,DISEASE,cd7850d6-9405-470b-9072-972c34fc21d2,Dementia,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4633967/,ffa09e79-e8f7-4e34-bf38-f177c444264f,Devora Lee Vinick,2019-12-23 11:20:00.961723+00:00,,,,,,,,2.000000000000000
DISEASE_TO_DISEASE,DISEASE,0e809434-5d58-4749-ad8f-16021f18e3ac,Parkinson's disease,DISEASE,ff060345-10fd-440b-a880-a4d09c433f74,Depressive disorder,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,100000,50000,0.500000000000000,100000,25000,0.250000000000000,,
DISEASE_TO_DISEASE,DISEASE,f7ac940c-e88b-40e6-9d90-9bf6f7a61712,Pulmonary tuberculosis,DISEASE,1847ac04-bdda-469a-b155-78a0e4b08211,Scleritis,COMPLETED,CLINICAL_JUDGMENT,n/a,70dbb07b-d26f-471e-bcbc-9ecbed6d2b47,Dr Prashanth Siddamshetty,2019-12-23 11:20:00.961723+00:00,100000,3000,0.030000000000000,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,c258e540-879a-467d-b859-241661480fe7,Secondary hypertension,DISEASE,9f914159-a33b-44bd-b93f-769b0f396e43,Migraine,COMPLETED,CLINICAL_JUDGMENT,n/a,47001606-a838-4425-bf3e-2e1c2ea8bf6c,,2019-12-23 11:20:00.961723+00:00,,,,100000,10000,0.100000000000000,,
DISEASE_TO_DISEASE,DISEASE,ab90d057-90db-46fe-b8da-1ccd2268023e,Asthma,DISEASE,dce71202-9da7-45e0-ac3b-85168ab57c67,Obstructive sleep apnea syndrome,COMPLETED,CLINICAL_JUDGMENT,https://asthma.net/living/is-there-a-relationship-between-asthma-and-sleep-apnea-or-snoring/,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,2019-12-23 11:20:00.961723+00:00,,,,,,,1.400000000000000,
DISEASE_TO_DISEASE,DISEASE,a125f429-5e24-4f88-8f2d-01dd40f44bd4,Primary syphilis (male),DISEASE,1847ac04-bdda-469a-b155-78a0e4b08211,Scleritis,COMPLETED,CLINICAL_JUDGMENT,n/a,1c55853c-8f86-4e6d-8a98-59ca5e2f66c2,Dr Samira Hassan,2019-12-23 11:20:00.961723+00:00,100000,100,0.001000000000000,100000,400,0.004000000000000,,
DISEASE_TO_DISEASE,DISEASE,9168f406-6e55-4f21-87c6-abcd36ed7bdb,Chronic obstructive lung disease,DISEASE,d56675c1-6ab7-4c64-9f87-beba5f6eeff0,Acute exacerbation of chronic obstructive airways disease,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,n/a,100000,25000,0.250000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,aa26a4ea-3d20-4bd1-a43d-22ef3910ac3e,Gastroenteritis,DISEASE,71ba4412-be8b-459e-bcc2-597053c48fb9,Lactase deficiency,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,e8dc4ecb-42d7-4760-8fbe-aec6d7c0c665,Celiac disease,DISEASE,ef52f3bc-9415-4c85-b49c-34137d134e27,Non-Hodgkin's lymphoma,COMPLETED,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,2020-01-21 23:17:18.491582+00:00,,,,100000,3000,0.030000000000000,,
DISEASE_TO_DISEASE,DISEASE,cc2ef81a-ca10-49ea-8e06-d6f5397e99e3,Polycystic ovary syndrome (PCOS),DISEASE,4bd54f6e-6160-469e-8ed2-aa8bd79998dd,Cyst of ovary (without rupture),COMPLETED,CLINICAL_JUDGMENT,n/a,47001606-a838-4425-bf3e-2e1c2ea8bf6c,,2020-01-07 09:44:29.092080+00:00,100000,50000,0.500000000000000,100000,75000,0.750000000000000,,
DISEASE_TO_DISEASE,DISEASE,7987e079-112d-468f-ab8d-5c9e6378e0a5,AIDS,DISEASE,67669f0c-97a1-41c4-b12b-3ff542795479,Abscess of breast,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,6e928a6f-56dc-4a68-954b-b0620e991bcd,Michael Albert Taliercio,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,a25ce270-2a1a-4fca-a189-a2639be0c412,Immunosuppression,DISEASE,656f5228-705d-422d-9698-b2b06be17fbc,Influenza,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,1a9e7649-9295-4dd9-b88a-6c132a13cc43,Type 2 diabetes mellitus,DISEASE,3ab217ea-af83-4849-94e6-d629ea06550a,Impotence,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,,,,100000,15000,0.150000000000000,,
DISEASE_TO_DISEASE,DISEASE,767d4974-3624-4171-a153-8e3de550cc4c,Dengue Fever,DISEASE,07b625b9-8663-4930-93fd-b0e99e9eb644,upper gastrointestinal bleed,COMPLETED,CLINICAL_JUDGMENT,n/a,e465d477-41c8-4085-88a6-bc132b66dee0,Huixin Sim,2020-01-07 09:42:26.675312+00:00,,,,100000,500,0.005000000000000,,
DISEASE_TO_DISEASE,DISEASE,3b054648-06f6-4654-a071-f4fa93acaaeb,Allergic Rhinitis,DISEASE,316d32b7-a187-4019-bdaa-004ced4aad1e,Dysfunction of eustachian tube,COMPLETED,CLINICAL_JUDGMENT,n/a,47001606-a838-4425-bf3e-2e1c2ea8bf6c,,2019-12-23 11:20:00.961723+00:00,100000,50000,0.500000000000000,100000,10000,0.100000000000000,,
DISEASE_TO_DISEASE,DISEASE,47c5da0e-d928-438e-b476-7f71ef7aeeae,Abscess of liver,DISEASE,7ae01ab4-c6f3-4e47-965e-0804ff0b7e91,Sepsis,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,2902342a-0ed1-4e14-8e1b-ac0bceb8175b,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,63f2e6d2-0028-451a-9484-ff2a540642b2,Urinary bladder stone,DISEASE,3448e439-2933-4590-9aee-e50a645dbc26,Overactive Bladder,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,15000,0.150000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,7274a4d4-3451-45ce-ab6e-713e050f939a,Turner syndrome,DISEASE,cde6a457-dd7e-4919-a1b9-9b2e3fd1ad96,Premature ovarian failure,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,c68c33d7-168e-43ee-bb1e-49f6d574bd8e,Polycythaemia vera,DISEASE,5de08d77-ee18-4655-9d90-d56a160601fa,Vascular insufficiency of intestine,ARCHIVED,none,n/a,d881b373-249f-4251-971b-b5d750596868,Anushree Jagadambe,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,656f5228-705d-422d-9698-b2b06be17fbc,Influenza,DISEASE,d56675c1-6ab7-4c64-9f87-beba5f6eeff0,Acute exacerbation of chronic obstructive airways disease,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,484c7d31-d502-427b-ba0f-cfd78f36b210,Torsion of spermatic cord,DISEASE,1da27a36-6d5c-439b-b694-9c77e9a2baad,Male infertility,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,,,,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,1a9e7649-9295-4dd9-b88a-6c132a13cc43,Type 2 diabetes mellitus,DISEASE,cd0d427d-ee09-489b-8928-73e4d833528a,Hyperosmotic hyperglycaemic syndrome,NEEDS_REVIEW_PGM,CLINICAL_JUDGMENT,n/a,98d08a4c-3fae-49ea-be79-8f75c00fd734,Sophy Jessica Welch,n/a,100000,100,0.001000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,09546181-fdb1-41c9-997f-ef372ff3fab5,Uncomplicated inguinal hernia,DISEASE,145a393e-6325-4b07-b59d-dc19285abc28,Large bowel obstruction,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,a25ce270-2a1a-4fca-a189-a2639be0c412,Immunosuppression,DISEASE,ddefdccd-dffd-4cd9-a94b-38fba480472f,Addison's disease,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,1ae35f98-28f7-4d0f-9be2-e2e47cd82267,Arvinder Sood,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,a091a64d-d446-4927-afae-2a2ae265a4d0,Benign prostatic hyperplasia,DISEASE,3ab217ea-af83-4849-94e6-d629ea06550a,Impotence,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,100000,25000,0.250000000000000,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,097d08ac-1fda-45d9-9a79-09f439f305de,Type 1 diabetes mellitus,DISEASE,e8dc4ecb-42d7-4760-8fbe-aec6d7c0c665,Celiac disease,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,3b054648-06f6-4654-a071-f4fa93acaaeb,Allergic Rhinitis,DISEASE,316d32b7-a187-4019-bdaa-004ced4aad1e,Dysfunction of eustachian tube,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,,,,100000,50000,0.500000000000000,,
DISEASE_TO_DISEASE,DISEASE,4f6425b5-dab0-46b0-9648-616a3eb6e630,Complete trisomy 21 syndrome,DISEASE,0e5b4ff0-031f-43ac-8814-1393653ffa8d,Otitis media,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,a091a64d-d446-4927-afae-2a2ae265a4d0,Benign prostatic hyperplasia,DISEASE,3b6811f0-4650-4edd-8781-31d321727a5c,Acute lower urinary tract infection,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,a4d9b820-de1f-4e29-9d64-d0b9be5b3963,Postmenopausal state,DISEASE,76143beb-9ee6-4e9a-b3fd-e794c846559b,Atrophic vaginitis,COMPLETED,CLINICAL_JUDGMENT,n/a,84bb8bea-4786-4b40-9c7a-1f5f372d7691,Satya Raghuvanshi,2019-12-23 11:20:00.961723+00:00,,,,100000,50000,0.500000000000000,,
DISEASE_TO_DISEASE,DISEASE,097d08ac-1fda-45d9-9a79-09f439f305de,Type 1 diabetes mellitus,DISEASE,a25ce270-2a1a-4fca-a189-a2639be0c412,Immunosuppression,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,71ee0e42-9f40-4b76-a183-4b3fb8c7f15c,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,dbbfb136-ecd8-4106-b11d-ce4ec8ac8ff0,Diverticular disease,DISEASE,4efcfbb0-619b-4a1e-ab18-5c3587ce4053,Diverticulitis,NEEDS_REVIEW_PGM,SOURCE,http://www.nhs.uk/conditions/Diverticular-disease-and-diverticulitis/Pages/Introduction.aspx,af3123b0-0230-4cb9-8aae-aa5a6d5c8cbf,,n/a,100000,25000,0.250000000000000,,,,,
DISEASE_TO_DISEASE,DISEASE,5c1f37ea-3ffd-4d0a-b43d-24b7110b1c4b,Secondary syphilis (Female),DISEASE,cd7850d6-9405-470b-9072-972c34fc21d2,Dementia,COMPLETED,CLINICAL_JUDGMENT,n/a,25093394-e58a-4d84-8f28-0ddfc531f98e,Grace Fonda,2020-01-07 09:41:50.630562+00:00,,,,100000,5000,0.050000000000000,,
DISEASE_TO_DISEASE,DISEASE,a25ce270-2a1a-4fca-a189-a2639be0c412,Immunosuppression,DISEASE,87840381-b3b7-4965-b8f6-1314a9c72f28,Pyelonephritis,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,2c2735a5-6d82-4fa3-bdaf-54aa9d125ea1,Leprosy,DISEASE,04da26bb-06ab-4d50-9950-09c2a0b6cff1,Chronic kidney disease,COMPLETED,CLINICAL_JUDGMENT,n/a,9c3d1ab5-00f7-4f8e-8402-a350427f21da,Dwi Savitrie,2020-01-07 09:41:04.936168+00:00,,,,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,2ae3a999-1094-4878-823f-bc531454d3ea,Genital warts (female),DISEASE,eaac3bdd-ea51-44f8-bef6-2e3efc2dca0a,Pruritus ani,COMPLETED,CLINICAL_JUDGMENT,n/a,108489c0-8dd0-4579-899c-faa378091909,Davinder Sangar,2019-12-23 11:20:00.961723+00:00,,,,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,e86e4ebd-d661-40e0-909f-88644b49d6bc,Psoriatic arthritis,DISEASE,926b83fe-c835-4009-8cbc-09f96fd2764c,Stable angina,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,4f6425b5-dab0-46b0-9648-616a3eb6e630,Complete trisomy 21 syndrome,DISEASE,cbe51841-12f8-4d4b-a6a4-af59bfc781ed,Simple paraumbilical hernia,ARCHIVED,CLINICAL_JUDGMENT,n/a,d881b373-249f-4251-971b-b5d750596868,Anushree Jagadambe,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,885a7935-84cf-4036-8528-5404a56c3520,Infectious mononucleosis,DISEASE,463a7823-1b69-466e-bd6d-3f7af6a712df,Hodgkin's lymphoma,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-01-21 23:15:28.821335+00:00,,,,100000,15000,0.150000000000000,,
DISEASE_TO_DISEASE,DISEASE,a6a0e1d5-5dac-430d-bb86-e6e8df6bc1da,Myocarditis,DISEASE,fc60af58-17aa-4e82-b282-c41f3c3c1cae,Atrial fibrillation and flutter,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,b75da11b-2cd7-4493-a7a1-9a80eff4d2c7,Chronic Crohn's disease,DISEASE,ef80e279-9755-4d36-acc3-caaabbc67cc2,Cobalamin deficiency,COMPLETED,SOURCE,https://www.ncbi.nlm.nih.gov/pubmed/26296064,b2f2bfad-bbdd-4ec4-9f0a-debf0814e106,,2019-12-23 11:20:00.961723+00:00,,,,100000,33000,0.330000000000000,,
DISEASE_TO_DISEASE,DISEASE,b75da11b-2cd7-4493-a7a1-9a80eff4d2c7,Chronic Crohn's disease,DISEASE,145a393e-6325-4b07-b59d-dc19285abc28,Large bowel obstruction,COMPLETED,CLINICAL_JUDGMENT,n/a,84bb8bea-4786-4b40-9c7a-1f5f372d7691,Satya Raghuvanshi,2019-12-23 11:20:00.961723+00:00,,,,100000,4000,0.040000000000000,,
DISEASE_TO_DISEASE,DISEASE,cf36402c-9f4f-4908-859f-69e355aa2abc,Perimenopausal state,DISEASE,4d855d25-9af2-43e6-9d8b-401127a0be42,Benign endometrial polyp,COMPLETE_DEPRECATED_PGM_IMPORT,CLINICAL_JUDGMENT,n/a,8cb0be3c-3fd0-44f8-9111-697536f2fc1b,Dr Misbah Ali,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,a25ce270-2a1a-4fca-a189-a2639be0c412,Immunosuppression,DISEASE,6e35484f-9b49-4616-99d6-099c39de7743,Otitis externa,COMPLETED,CLINICAL_JUDGMENT,n/a,13eb1a46-9da5-4fb6-bceb-42e64e5ac21f,Salman Razzaki,2019-12-23 11:20:00.961723+00:00,,,,,,,3.000000000000000,
DISEASE_TO_DISEASE,DISEASE,cc2ef81a-ca10-49ea-8e06-d6f5397e99e3,Polycystic ovary syndrome (PCOS),DISEASE,46213dcd-f65d-430a-91e8-64cce1c660fd,Malignant neoplasm of endometrium,COMPLETE_DEPRECATED_PGM_IMPORT,none,n/a,09068144-6ae8-4d7f-be38-a80ee77c28f2,,n/a,,,,,,,,
DISEASE_TO_DISEASE,DISEASE,ffbd5f4e-d64a-49c5-ac12-bc69ed29d5db,Viral upper respiratory tract infection,DISEASE,0e5b4ff0-031f-43ac-8814-1393653ffa8d,Otitis media,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2020-03-06 16:02:44.821885+00:00,100000,40000,0.400000000000000,100000,20000,0.200000000000000,,
DISEASE_TO_DISEASE,DISEASE,7274a4d4-3451-45ce-ab6e-713e050f939a,Turner syndrome,DISEASE,1a9e7649-9295-4dd9-b88a-6c132a13cc43,Type 2 diabetes mellitus,COMPLETED,CLINICAL_JUDGMENT,n/a,617ac55f-731e-4420-8beb-9bf30dc3cc52,Clara Joseph,2019-12-23 11:20:00.961723+00:00,,,,100000,25000,0.250000000000000,,
DISEASE_TO_DISEASE,DISEASE,58798a4a-ce31-4dc4-865c-5d503425de76,Corneal abrasion,DISEASE,7f4d0e5c-e936-4778-bb31-f3da45060f00,Keratitis,COMPLETED,CLINICAL_JUDGMENT,n/a,7ec78e9d-bff3-4a00-a344-c317ed8a0d15,,2019-12-23 11:20:00.961723+00:00,,,,100000,5000,0.050000000000000,,
